product_name,product_id,productNameId,product_url,category,review_id,rating,title,review_text,submission_time,author,is_staff,is_verified_buyer,badge,likes,incentivized_review_label,fit_feedback,height,weight,size_purchased,usual_size,total_comments,comments_json,lulu_response_author,lulu_response_text,lulu_response_time,photo_count,photo_ids,photo_urls,photo_thumbnails,photo_captions,complaint_theme,business_insight,matched_defect_code,matched_defect_desc,matched_defect_group_code,matched_defect_group,similarity_score,semantic_match_method,operation_related,confidence_score,scraped_at
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,241729888,1,Quality issues,After one wash the texture changed completely. Would not recommend,2025-05-04T22:30:38.000+00:00,reena,False,False,,2,,True to size,,,6,6,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,CD,Cleanliness,0.3529,sentence_transformer,True,0.3529,2026-05-28T07:52:53.583910+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,242018702,1,What I loved and didn’t,I loved the pink gold zipper and the color of the jacket but I on accident put a size 2 and I’m a size 6 and I got a little upset because it was so cute!!!🥹,2025-05-19T04:45:57.000+00:00,deslee,False,False,,0,,Runs small,,,2,6,0,[],Guest Education Centre (GEC),"Thanks for sharing your experience and feedback with us. We're here to support you with everything from online orders and returns to sizing, fit, and feel. Connect with us using the Contact Us page, via Live Chat, or by phone at 1.877.263.9300.",2025-05-19T12:13:43.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.1328,unclassified,False,0.1328,2026-05-28T07:52:53.583910+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,242109360,1,"Beautiful color, yielded lots after wash","When I washed it the first time, by hand with cold water and inside out, It painted the color with a strong scary dye. It lost a lot of the original color after the first wash.",2025-05-22T17:57:19.000+00:00,EdithM,False,False,,1,,Runs a bit small,,,12,8,0,[],Guest Education Centre (GEC),"We're sorry to hear about your recent experience with your Define Jacket Nulu, we’d love the chance to support you further. Please keep an eye out for an email coming your way shortly so we can continue the conversation and help make things right. Talk soon!",2025-05-22T19:42:17.000+00:00,0,,,,,Color & Product Description,Mismatch between expectation and product presentation may reduce purchase confidence.,,,FD,Material,0.3695,sentence_transformer,True,0.3695,2026-05-28T07:52:53.583910+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,242174034,1,If your pale this color pink might not suit you,This jacket not only is very cute on the website it came very wrinkled and it looks weird on. I think if your pale the darker colors look better this one will wash u out,2025-05-25T14:00:13.000+00:00,melizzy,False,False,,0,,Runs a bit large,,,,6,0,[],Guest Education Centre (GEC),We appreciate you sharing your experience. Please know items may have creases or folds from being folded during shipping. If you'd like support with an exchange or return you can visit us in-store or reach out via the Contact Us page.,2025-05-25T14:43:22.000+00:00,0,,,,,Color & Product Description,Mismatch between expectation and product presentation may reduce purchase confidence.,,,FD,Material,0.2616,sentence_transformer,True,0.2616,2026-05-28T07:52:53.583910+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,242208392,1,Stock availability is a joke,"Every time I order this jacket when it’s fully stocked, my order gets cancelled. Yet when I check a day or two later, my size is still available. It’s really frustrating—why can’t you guys get your stock in order? I’m tired of dealing with these cancelled orders for no reason.",2025-05-27T03:04:19.000+00:00,Sandra,False,False,,1,,True to size,,,2,2,0,[],Guest Education Centre (GEC),"We appreciate your feedback about this experience, and understand it can be frustrating when an order is cancelled. Please know this can happen when inventory is low and the item is high in demand and moves quickly. Thanks for sharing your thoughts, as we're always working on improving your overall experience.",2025-05-27T12:14:00.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.1792,unclassified,False,0.1792,2026-05-28T07:52:53.582954+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,242312982,1,"Terrible quality, pills after 1 wear.","I've bought 3 of these recently. They look amazing for the first wear, then pill terribly, especially around the wrists. How can Lulu be okay with making such low quality items these days? It's disrespectful at this point. Nothing compares to Lulu design but I can't really tolerate it anymore.",2025-05-31T21:17:45.000+00:00,Noelle,False,False,,3,,True to size,,,8,10,0,[],Guest Education Centre (GEC),We understand your Define Jacket Nulu is pilling and we've just sent you an email to please respond to so we can continue this conversation.,2025-05-31T22:48:47.000+00:00,1,13906630,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/37052cdc-a7f8-567e-9bcd-c0bd31f38d9d,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/1957608f-d0cc-5611-b43e-78321e0d56da,Pills immediately,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,ED,Embellishment,0.2846,sentence_transformer,True,0.2846,2026-05-28T07:52:53.582954+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,242965018,1,BROKEN ZIPPER,The zipper came broken. Will not move at all.,2025-06-29T20:11:10.000+00:00,Lauren,False,False,,1,,True to size,,,4,4,0,[],Guest Education Centre (GEC),"Thank you so much for sharing your experience with the Define Jacket. We're so sorry to hear that the zipper arrived broken—this definitely isn’t the level of quality we aim to deliver. Your feedback is incredibly important and has been shared with our product team so we can continue to improve. If you’d like to chat further or explore options to make this right, please feel free to reach out to us at 1.877.263.9300 or email us at gec@lululemon.com. We’d love the chance to help.",2025-06-29T20:45:33.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,SD,Construction,0.2638,sentence_transformer,True,0.2638,2026-05-28T07:52:53.582954+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,243226338,1,Material has changed,"I had many other defined jackets, and I decided to buy it in a different color, but be aware that material has changed. It is thinner and lighter , I don’t like the quality anymore",2025-07-11T19:52:43.000+00:00,Gigi,False,False,,4,,True to size,,,8,8,0,[],Guest Education Centre (GEC),"Thank you for taking the time to share your feedback on the Define Jacket. We appreciate you highlighting your experience, and we’ll be sure to pass your comments along to our product team as we continue to evolve and improve our gear.",2025-07-11T21:32:40.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,FD,Material,0.2926,sentence_transformer,True,0.2926,2026-05-28T07:52:53.582954+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,243312577,1,gets very piled up,"When I first opened it, it was perfect but after 1 use it got very piled up and very bad it doesn’t look brand new after 2 use",2025-07-15T17:32:59.000+00:00,sofia,False,False,,3,,Runs a bit large,,,0,0,0,[],,,,1,14306643,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/7f943102-d47a-5028-8a77-b2783ec12270,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/3eeca710-11dc-5feb-a76d-e16cdd1e58bc,,Other,Review content requires manual inspection for a clearer root cause.,,,,Unclassified,0.114,unclassified,False,0.114,2026-05-28T07:52:53.582954+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,243407527,1,Pills,After one wash it got pills,2025-07-20T03:07:31.000+00:00,Lisa,False,False,,2,,Runs a bit small,,,6,6,0,[],Guest Education Centre (GEC),"Thanks for sharing your feedback for the Define Jacket Nulu. We're so sorry to hear that your gear is pilling, and we'd love to hear more about this. We've sent you a follow-up email to carry on this conversation in more detail.",2025-07-20T12:05:08.000+00:00,4,14337188 ; 14337189 ; 14337190 ; 14337191,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/29b2502d-8f82-535b-b871-2216e0ff1683 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/ac0a4d06-6742-53a7-91c2-ff7fdcaa8f37 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/5b6c82c7-2d3c-5fa4-93b4-d2c04a7292ab ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/b7100bcc-ae4e-529e-a2cc-ce3f40ffb0d2,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/40f90d3a-c42c-56e4-8274-c2ebb46bedee ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/4bdbdc52-1e07-5db0-9ba3-be2c447c097b ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/8f88d667-7c3f-51e2-9b9f-0e6a959d3a9b ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/5747a4ad-6823-5e2c-a028-d465fb851f58,"Pills, wore twice and got them after one was",Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,,Unclassified,0.2161,unclassified,False,0.2161,2026-05-28T07:52:53.582954+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,243567460,1,UNFAIR!!,"You’ve released colors for the regular length Define Jackets and either not released the same color for the cropped Define Jacket or released an uglier version of the color. Mystic most recently and Fog Green a little while ago are colors I want, but they were only released for the regular Define Jackets and it’s too long for my torso. You did released Fog Green in the cropped version but with the gold zippers which honestly needs to stop! Please release colors for both options, not just one!!!",2025-07-26T21:24:31.000+00:00,tokyo9,False,False,,1,,True to size,,,,2,0,[],Guest Education Centre (GEC),Thanks for taking the time to share your feedback. We hear you—it’s not ideal when the cropped Define Jacket doesn’t get the same colour options as the regular length. We appreciate your thoughts on hardware and colour consistency.,2025-07-26T22:21:09.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,FD,Material,0.267,sentence_transformer,True,0.267,2026-05-28T07:52:53.582954+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,243580573,1,Very thin material,This material is not the same as the regular define jackets. It is Niki which is the same as align leggings. It’s WAY too thin and too fragile for a jacket. It felt like putting panty hose on my arms. Also because of the color (which was gorgeous) it created lumps and bumps on places that just don’t exist otherwise. Very unflattering. I wish they would use the old fabric bc I would rebuy this jacket in a heartbeat if it were luon. The color really is very pretty.,2025-07-27T13:47:25.000+00:00,neutralmountainmama,False,False,,1,,Runs small,,,,8,0,[],Guest Education Centre (GEC),"Thanks so much for taking the time to share your thoughts on the Define Jacket. We hear you on the fabric—it sounds like the Nulu feel wasn't quite what you were hoping for. While the buttery-soft lightness of this version works well for some, we understand it's not for everyone. The good news is, our Define Jacket Luon has been restocked and is available on our website. If you have any further product-related questions or need help with sizing, please don't hesitate to connect with one of our Product Experts by visiting the 'Contact Us' page.",2025-07-27T15:53:43.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,FD,Material,0.3011,sentence_transformer,True,0.3011,2026-05-28T07:52:53.582954+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,243693986,1,Received used item,Just opened the package and the jacket smells HEAVILY of cigarette smoke! How gross as a customer buying a new item!!! Super disappointed.,2025-07-31T22:58:35.000+00:00,mrhtg2,False,False,,1,,True to size,,,8,8,0,[],Guest Education Centre (GEC),"We understand that your Define Jacket arrived with heavy cigarette smoke and we've just sent you an email to please reply to, so we can continue this conversation.",2025-08-01T00:56:40.000+00:00,0,,,,,Product Cleanliness,Fulfillment or inspection quality-control issue.,,,,Unclassified,0.1582,unclassified,False,0.1582,2026-05-28T07:52:53.582954+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,243779095,1,Did not receive package.,Never received my items or a refund.,2025-08-04T18:41:24.000+00:00,,False,False,Incentivized review,2,Received free product or lululemon affiliate,,,,,,0,[],,,,0,,,,,Shipping & Delivery,Post-purchase delivery problem affecting customer experience.,,,,Unclassified,0.1608,unclassified,False,0.1608,2026-05-28T07:52:53.582954+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,243858807,1,NEED MY REFUND.,I ordered this in the blissful pink color and on the same day my order was cancelled. I never received the separate refund email or my money back.,2025-08-07T21:45:27.000+00:00,,False,False,Incentivized review,1,Received free product or lululemon affiliate,,,,,,0,[],Guest Education Centre (GEC),"Thank you for taking the time to share your recent order experience with the Define Jacket. We regret to hear your order was cancelled and that you've yet to receive your refund. We'd like to support you further, so please be on the lookout for an email heading your way shortly to continue the conversation—talk soon.",2025-08-07T22:33:58.000+00:00,0,,,,,Color & Product Description,Mismatch between expectation and product presentation may reduce purchase confidence.,,,,Unclassified,0.1845,unclassified,False,0.1845,2026-05-28T07:52:53.582954+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,243867584,1,Make sure to hand wash this not put in the wash!!,Looks old after one wash! Definitely hand wash this because I put it in the wash and now the fabric is all bubbly and looks like its 10 years old when I just bought it. Not the best.,2025-08-08T05:45:01.000+00:00,,False,False,,2,,True to size,,,6,6,0,[],Guest Education Centre (GEC),"Thank you for sharing your feedback with us about your Define Jacket. Quality is at the heart of what we do, and if the fabric isn't holding up we're here to lend a hand. We'll follow up with you via email to support further.",2025-08-08T12:23:41.000+00:00,2,14496662 ; 14496663,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/089a9158-5065-53f3-80f1-38a9b5b77b79 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/69eefb29-10bd-5256-ac5c-73f9f5a5f4fc,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/d2f9847f-90d0-5d8c-81f2-a635a5c240a1 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/86421719-2fe9-54bd-bb5d-5e361342c4a3,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,FD,Material,0.269,sentence_transformer,True,0.269,2026-05-28T07:52:53.582954+00:00
